instance_id,brand,cpu_brand,cpu_core,cpu_model,cpu_frequency,pc_name,family,title,flag,clean_info,sorted_title
741654,dell,intel,0,0,0,0,dell, dell x201e-dh01 2 vology - lcd intel ghz prices rw 3.40 7 selling laptop,2, 2 340 7 dell ghz intel lcd prices rw selling x201edh01,  2 340 7 dell ghz intel laptop lcd prices rw selling vology x201edh01
889119,acer,intel,i3,3110m,2.40,e1771,acer," amazon.com : acer aspire e1-771-6603 17.3-inch laptop (2.4 ghz intel core i3-3110m processor, 6gb ddr3, 750gb hdd, windows 8) steel gray : laptop computers : computers & accessories",2,  24 173inch 6gb 750gb 8    acer amazoncom aspire ddr3 e17716603 ghz gray hdd i33110m intel processor steel windows,  24 173inch 6gb 750gb 8    accessories acer amazoncom aspire computers computers core ddr3 e17716603 ghz gray hdd i33110m intel laptop laptop processor steel windows
626976,dell,intel,i5,0,0,0,dell," dell ibm 200gb alienware x240 3"" monitor intel i5 40 laptop screen, i15z i7, ram alibaba.com ebay notebook | downgrade buy 256 - hdd gb laptop gb hdd laptop",2, 200gb 256 3 40 alibabacom alienware dell ebay gb gb i15z i5 i7 ibm intel monitor ram screen x240 ,  200gb 256 3 40 alibabacom alienware buy dell downgrade ebay gb gb hdd hdd i15z i5 i7 ibm intel laptop laptop laptop monitor notebook ram screen x240 
504103,lenovo,intel,i5,3320m,0,2324,lenovo," lenovo thinkpad x230 2324 - 12.5"" - core i5 3320m - windows 8 pro 64-bit / windows 7 pro 64-bit downgrade - 4 gb ram - 180 gb ssd - vology",2,  125 180 2324 3320m 4 64bit 64bit 7 8 gb gb i5 lenovo pro pro ram thinkpad windows windows x230,        125 180 2324 3320m 4 64bit 64bit 7 8 core downgrade gb gb i5 lenovo pro pro ram ssd thinkpad vology windows windows x230
1036598,hp,0,0,0,0,0,hp, hp - dual x550ca x1 call parts led walmart.com j1800 4ghz 1 os pro pro win buy gb,2, 1 4ghz call dual gb hp j1800 os parts pro pro walmartcom x1 x550ca,  1 4ghz buy call dual gb hp j1800 led os parts pro pro walmartcom win x1 x550ca
921922,asus,intel,0,0,0,0,asus, asus probook np9570 2478 | series intel good computer retina e1-571-6607 switching defects wireless - accessories 3.0(without black,2, 2478 30without asus black computer defects e15716607 good intel np9570 probook retina series switching wireless ,  2478 30without accessories asus black computer defects e15716607 good intel np9570 probook retina series switching wireless 
1151303,lenovo,intel,i5,3320m,0,2320,lenovo," lenovo thinkpad x230 2320 - 12.5"" - core i5 3320m - windows 8 pro 64-bit / windows 7 pro 64-bit downgrade - 4 gb ram - 500 gb hdd - with ultrabase series 3 - v",2,  125 2320 3 3320m 4 500 64bit 64bit 7 8 gb gb i5 lenovo pro pro ram series thinkpad ultrabase v windows windows x230,         125 2320 3 3320m 4 500 64bit 64bit 7 8 core downgrade gb gb hdd i5 lenovo pro pro ram series thinkpad ultrabase v windows windows with x230
37195,0,intel,i5,0,0,0,0," amazon.com 469-4345 8440p z710 multi laptop k1100m/8gb 4770 i5 version) full ddr3 : intel wince,laptop tb | ebay 4 downgrade accessories gb wholesale sale,mini - product 2 buy.net 3 screen, hd",2, 2 3 4 4694345 4770 8440p  amazoncom buynet ddr3 ebay full gb hd i5 intel k1100m8gb multi salemini screen tb version wholesale wincelaptop z710 ,  2 3 4 4694345 4770 8440p  accessories amazoncom buynet ddr3 downgrade ebay full gb hd i5 intel k1100m8gb laptop multi product salemini screen tb version wholesale wincelaptop z710 
995662,0,0,0,0,0,0,0," netbook best 2560p 17"" - smart 2 1tb 2ghz dvd touch business notebook gb 64-bit black 4 pro gb pro - ssd,",2, 17 1tb 2 2560p 2ghz 4 64bit black business dvd gb gb netbook pro pro smart ssd touch,   17 1tb 2 2560p 2ghz 4 64bit best black business dvd gb gb netbook notebook pro pro smart ssd touch
332119,hp,intel,i7,0,0,0,hp, hp inspiron e3 20au - 2.30 i7 3.30 |,1, 230 20au 330 e3 hp i7 inspiron ,  230 20au 330 e3 hp i7 inspiron 
184663,0,intel,i5,4500u,0,0,0, i5 wireless 4gb 67ghz amazon.com t300la-xh71t-i7-4500u-8gb-256gb 7 boot pavilion pc led gb mid | hdd - gb,2, 4gb 67ghz 7 amazoncom boot gb gb i5 mid pavilion t300laxh71ti74500u8gb256gb wireless ,  4gb 67ghz 7 amazoncom boot gb gb hdd i5 led mid pavilion pc t300laxh71ti74500u8gb256gb wireless 
1102175,dell,intel,i3,4000m,0,0,dell, lenovo toughbook dell g1 pro i3-4000m notebook laptops core ghz intel,1, dell g1 ghz i34000m intel lenovo pro toughbook, core dell g1 ghz i34000m intel laptops lenovo notebook pro toughbook
618855,acer,0,0,0,0,0,acer," ebay alibaba.com x5355 port 4 solid laptop,dual 17.3"" 64-bit 8 thinkpad core rw design acer ebay 1tb vaio - computers 128 64-bit 500 computers & laptops win 2 netbook ssd gb",2,  128 173 1tb 2 4 500 64bit 64bit 8 acer alibabacom design ebay ebay gb laptopdual netbook port rw solid thinkpad vaio x5355,   128 173 1tb 2 4 500 64bit 64bit 8 acer alibabacom computers computers core design ebay ebay gb laptopdual laptops netbook port rw solid ssd thinkpad vaio win x5355
1184108,hp,intel,i7,0,0,0,hp," hp g50 l530 gb i7 15.6"" 500gb tablet |",1, 156 500gb g50 gb hp i7 l530 tablet , 156 500gb g50 gb hp i7 l530 tablet 
889198,asus,intel,0,0,0,0,asus, asus probook np9570 2478 | series intel good computer retina e1-571-6607 switching defects wireless - accessories | 3.0(without black,2, 2478 30without asus black computer defects e15716607 good intel np9570 probook retina series switching wireless  ,  2478 30without accessories asus black computer defects e15716607 good intel np9570 probook retina series switching wireless  
274800,dell,0,0,0,0,0,dell," - rw 6"" hersteller-serie | thinkpad - dell burner ultra windows | fhd ssd 64-bit accessories core dvd±rw 15.6"" ram lenovo",2, 156 6 64bit burner dell dvdrw fhd herstellerserie lenovo ram rw thinkpad ultra windows  ,   156 6 64bit accessories burner core dell dvdrw fhd herstellerserie lenovo ram rw ssd thinkpad ultra windows  
651639,lenovo,intel,0,2620m,0,0,lenovo," lenovo : laptop 700 2620mcpu 16gb accessories - : 2 f4l17ut#aba buy computers intel hdd screen hdd, win | gb 64-bit laptops,china only hd inch softwarecity.ca gb tigerdirect.com 64-bit",2, 16gb 2 2620mcpu 64bit 64bit 700   f4l17utaba gb gb hd hdd intel laptopschina lenovo only screen softwarecityca tigerdirectcom ,  16gb 2 2620mcpu 64bit 64bit 700   accessories buy computers f4l17utaba gb gb hd hdd hdd inch intel laptop laptopschina lenovo only screen softwarecityca tigerdirectcom win 
840058,dell,intel,i5,0,0,0,dell, amazon.com : dell inspiron i5547-5780slv 15.6-inch laptop : computers & accessories,1,  156inch   amazoncom dell i55475780slv inspiron,  156inch   accessories amazoncom computers dell i55475780slv inspiron laptop
61819,lenovo,0,0,0,0,0,lenovo," panasonic thinkpad rugged 3 20a7002wus ram, ghz ebay 9 switching 8ghz 2 4gb pro 7 accessories lenovo electronic,azerty in microboard,promotional gb 4 laptop,world",2, 2 20a7002wus 3 4 4gb 7 8ghz 9 ebay electronicazerty gb ghz in laptopworld lenovo microboardpromotional panasonic pro ram rugged switching thinkpad, 2 20a7002wus 3 4 4gb 7 8ghz 9 accessories ebay electronicazerty gb ghz in laptopworld lenovo microboardpromotional panasonic pro ram rugged switching thinkpad
1192325,0,0,0,0,0,0,0," new pavilion helix laptop 67 & 1"" b&h 500gb next 128gb - win - - laptop,super x hybrid 13.3\"",windows w8 and - + - 4gb - alibaba.com - alibaba.com :",2,   1 128gb 133windows 4gb 500gb 67  alibabacom alibabacom bh helix hybrid laptopsuper new next pavilion w8 x,          1 128gb 133windows 4gb 500gb 67  alibabacom alibabacom and bh helix hybrid laptop laptopsuper new next pavilion w8 win x
496008,0,intel,i7,p4500,0,0,0," 7 probook - vology 3g&gsm dual i7347-10051slv laptop,google i7 p4500 gb 4gb 8 notebook notebook wi on 1920 tb 500 college",2, 1920 3ggsm 4gb 500 7 8 college dual gb i7 i734710051slv laptopgoogle on p4500 probook tb wi,  1920 3ggsm 4gb 500 7 8 college dual gb i7 i734710051slv laptopgoogle notebook notebook on p4500 probook tb vology wi
20874,hp,0,0,0,0,0,hp," hp laptop 2b29wm 14"" - ultrabook/tablet core",1, 14 2b29wm hp ultrabooktablet,  14 2b29wm core hp laptop ultrabooktablet
1134987,acer,intel,0,0,1.80,0,acer, new d4q96us#aba intel 17t 2438 new acer buy 1.8ghz 750gb -,1, 18ghz 17t 2438 750gb acer d4q96usaba intel new new,  18ghz 17t 2438 750gb acer buy d4q96usaba intel new new
496011,0,intel,i5,0,0,0,0," amazon.com z710 8440p accessories laptop multi k1100m/8gb sale,mini i5 version) full ddr3 469-4345 intel 3 tb buy.net ebay 4 wince,laptop : gb wholesale 4770 - product screen, | downgrade 2 hd",2, 2 3 4 4694345 4770 8440p  amazoncom buynet ddr3 ebay full gb hd i5 intel k1100m8gb multi salemini screen tb version wholesale wincelaptop z710 ,  2 3 4 4694345 4770 8440p  accessories amazoncom buynet ddr3 downgrade ebay full gb hd i5 intel k1100m8gb laptop multi product salemini screen tb version wholesale wincelaptop z710 
946571,asus,intel,i5,0,0,0,asus, asus pavilion toshiba value i5 laptop - celeron intel laptop computers buy 8 touchscreen pro ebay,2, 8 asus celeron ebay i5 intel pavilion pro toshiba touchscreen value,  8 asus buy celeron computers ebay i5 intel laptop laptop pavilion pro toshiba touchscreen value
479637,dell,intel,i5,m127,0,0,dell, dell 60 ux31a m127fw i7 pc3l-12800 3gb i5-4440 notebook intel cf ebay wifi pro wifi 16gb - ebay - - 256 4,2, 16gb 256 3gb 4 60 cf dell ebay ebay i54440 i7 intel m127fw pc3l12800 pro ux31a,    16gb 256 3gb 4 60 cf dell ebay ebay i54440 i7 intel m127fw notebook pc3l12800 pro ux31a wifi wifi
1184158,dell,0,0,0,0,0,asus," 14inch - asus dell inch 15.6"" 500gb 2gb linux core kids ddr3l bt gb windows dvdrw 4",2, 14inch 156 2gb 4 500gb asus bt ddr3l dell gb windows,  14inch 156 2gb 4 500gb asus bt core ddr3l dell dvdrw gb inch kids linux windows
496037,0,intel,celeron,5745m,0,0,0," panasonic vaio latitude celeron - 10-inch b&h (59y4014) gb prices wi-fi - 14 | solid a10-5745m | | windows us geforce ram wholesale,chinese",2, 59y4014 10inch 14 a105745m bh celeron gb geforce latitude panasonic prices ram solid us vaio wholesalechinese wifi windows   , 59y4014   10inch 14 a105745m bh celeron gb geforce latitude panasonic prices ram solid us vaio wholesalechinese wifi windows   
1216934,hp,0,0,0,0,0,hp," hp s30 29h hp notebook core touchscreen screen 4900mq quad no 160gb computers hdd, | m16 pro | schenker home gb product ram windows 765 - juegos 64-bit hdd",2, 160gb 29h 4900mq 64bit 765 gb hdd home hp hp juegos m16 no pro quad ram s30 schenker screen touchscreen windows  ,  160gb 29h 4900mq 64bit 765 computers core gb hdd hdd home hp hp juegos m16 no notebook pro product quad ram s30 schenker screen touchscreen windows  
61863,0,0,0,0,0,0,0, amazon.com 13.3-inch toughbook 15 20c0001hus 6440b 2,1, 133inch 15 2 20c0001hus 6440b amazoncom toughbook, 133inch 15 2 20c0001hus 6440b amazoncom toughbook
823719,acer,intel,i3,4030u,1.80,e5771,acer," amazon.com : acer aspire e5-771-37gd 17.3"" notebook computer, intel core i3-4030u 1.8ghz processor, 4gb ram, 500gb hdd, windows 8.1, iron silver : computers & accessories",2,  18ghz 173 4gb 500gb 81   acer amazoncom aspire computer e577137gd hdd i34030u intel iron processor ram silver windows,  18ghz 173 4gb 500gb 81   accessories acer amazoncom aspire computer computers core e577137gd hdd i34030u intel iron notebook processor ram silver windows
1159599,lenovo,0,0,0,0,0,lenovo, best lenovo msi c2d 15 anw17-2136slv | 1 3.2 ssd ghz 12 laptop windows,2, 1 12 15 32 anw172136slv c2d ghz lenovo msi windows , 1 12 15 32 anw172136slv best c2d ghz laptop lenovo msi ssd windows 
1192371,dell,0,0,0,0,0,dell," 12.5"" 73ghz ebay win7 2620m 10.8 - core dell computers / 7 (ips) d830 64-bit 500gb - | latitude |",2, ips  108 125 2620m 500gb 64bit 7 73ghz d830 dell ebay latitude win7  , ips    108 125 2620m 500gb 64bit 7 73ghz computers core d830 dell ebay latitude win7  
307637,0,0,0,0,0,0,0," super cf-c2acadalm touchsmart notebooks 15.6"" ac - helix 8gb ultrabook monitor storage, ainol | hd : ebay 8 mini 4 netbook,led",2, 156 4 8 8gb  ac ainol cfc2acadalm ebay hd helix mini monitor netbookled notebooks storage super touchsmart ultrabook ,  156 4 8 8gb  ac ainol cfc2acadalm ebay hd helix mini monitor netbookled notebooks storage super touchsmart ultrabook 
455097,0,0,0,0,0,0,0," fast tecra inch vology 14"" 17-f010us -",1, 14 17f010us fast tecra,  14 17f010us fast inch tecra vology
602555,lenovo,intel,i7,0,0,0,lenovo," 1 yoga ram windows ebay i7 inch,laptop i7 led lenovo i7 hd 14 16gb gt70 inch - pc 2 win -",2, 1 14 16gb 2 ebay gt70 hd i7 i7 i7 inchlaptop lenovo ram windows yoga,   1 14 16gb 2 ebay gt70 hd i7 i7 i7 inch inchlaptop led lenovo pc ram win windows yoga
324032,hp,0,0,0,0,0,hp," hp b8s45aw elitebook 2570p 12.5"" notebook - vology",1, 125 2570p b8s45aw elitebook hp,  125 2570p b8s45aw elitebook hp notebook vology
545219,hp,amd,0,0,0,0,hp," hp cf-195dyla1m hp 15 - / 1ghz core 3gb 2.3,1.2gb ram webcam pc,tablet 160gb | (id:151262018) core accessories laptop drive, - / amd gb - 7260-n",2, id151262018   15 160gb 1ghz 2312gb 3gb 7260n amd cf195dyla1m drive gb hp hp pctablet ram , id151262018      15 160gb 1ghz 2312gb 3gb 7260n accessories amd cf195dyla1m core core drive gb hp hp laptop pctablet ram webcam 
561607,acer,intel,i7,4702m,2.20,v3772,acer, amazon.com : acer aspire v3-772g-9460 17.3 led notebook intel core i7-4702mq 2.20 ghz 12gb ddr3 1tb hdd + 120gb ssd blu-ray reader/dvd-writer nvidia geforce gtx 760m windows 8 black : laptop computers : computers & accessories,2,   120gb 12gb 173 1tb 220 760m 8    acer amazoncom aspire black bluray ddr3 geforce ghz gtx i74702mq intel nvidia readerdvdwriter v3772g9460 windows,   120gb 12gb 173 1tb 220 760m 8    accessories acer amazoncom aspire black bluray computers computers core ddr3 geforce ghz gtx hdd i74702mq intel laptop led notebook nvidia readerdvdwriter ssd v3772g9460 windows
340426,hp,intel,0,0,0,0,hp," led product hp windows 500 8 pc 10 windows basic android - ebay intel lcd processor, hp",2, 10 500 8 android basic ebay hp hp intel lcd processor windows windows,  10 500 8 android basic ebay hp hp intel lcd led pc processor product windows windows
78283,0,intel,i7,0,0,0,0," amazon.com elitebook inch 4.0 e545 cm but i7 notebook laptop computer,cheap for laptop office brush alibaba.com",2, 40 alibabacom amazoncom brush but cm computercheap e545 elitebook for i7 office, 40 alibabacom amazoncom brush but cm computercheap e545 elitebook for i7 inch laptop laptop notebook office
741837,0,intel,celeron,0,0,0,0, amazon.com windows 30 cf-53salz8lm celeron 20bf0031us 15 led $929.99 80gb 4ghz atom 2gb 2gb np.mem0z.001 / -,2, 92999  15 20bf0031us 2gb 2gb 30 4ghz 80gb amazoncom atom celeron cf53salz8lm npmem0z001 windows, 92999   15 20bf0031us 2gb 2gb 30 4ghz 80gb amazoncom atom celeron cf53salz8lm led npmem0z001 windows
422358,dell,0,0,0,0,0,dell," dell elitebook & gt70 4600u 15.6"" umpc 1 12gb core xga - notebook | a7",2,  1 12gb 156 4600u a7 dell elitebook gt70 umpc xga ,   1 12gb 156 4600u a7 core dell elitebook gt70 notebook umpc xga 
922086,0,0,0,0,3.40,0,0," cheap : - netbook switch 15.6"" repair screen 40gb (570119-b21) e6420 6"" 5250 - 3.4ghz, products",2, 570119b21 156 34ghz 40gb 5250 6  e6420 netbook products repair screen switch, 570119b21   156 34ghz 40gb 5250 6  cheap e6420 netbook products repair screen switch
561648,dell,0,0,0,0,0,dell," dell inch d630 touch x1 11.6"" 2 2 - 160gb 1 7 accessories - wifi w7 | | pro notebooks gb 8",2, 1 116 160gb 2 2 7 8 d630 dell gb notebooks pro touch w7 x1  ,   1 116 160gb 2 2 7 8 accessories d630 dell gb inch notebooks pro touch w7 wifi x1  
823803,lenovo,intel,i5,3320m,0,2324,lenovo," lenovo thinkpad x230 2324 - 12.5"" - core i5 3320m - windows 8 pro 64-bit - 4 gb ram - 320 gb hdd - vology",2, 125 2324 320 3320m 4 64bit 8 gb gb i5 lenovo pro ram thinkpad windows x230,       125 2324 320 3320m 4 64bit 8 core gb gb hdd i5 lenovo pro ram thinkpad vology windows x230
1159680,acer,intel,i3,3110m,0,e1771,acer," acer aspire e1-771-33116g50mnii - 17.3"" - core i3 3110m - windows 7 home premium 64-bit - 6 gb ram - 500 gb hdd",2, 173 3110m 500 6 64bit 7 acer aspire e177133116g50mnii gb gb home i3 premium ram windows,      173 3110m 500 6 64bit 7 acer aspire core e177133116g50mnii gb gb hdd home i3 premium ram windows
217610,0,intel,i5,0,1.86,0,0," s230u 0gb - - i5 gb - - in 10.2 1.86ghz ghz 5820k new 64-bit elitebook win7hp, 32 hd price",2, 0gb 186ghz 102 32 5820k 64bit elitebook gb ghz hd i5 in new price s230u win7hp,     0gb 186ghz 102 32 5820k 64bit elitebook gb ghz hd i5 in new price s230u win7hp
1167886,lenovo,0,0,0,0,0,lenovo," lenovo precision thinkpad 20b7 (optical - pc cheap : ram ddr3l, notebook tinydeal 7 8 computers ebay 7 / 64-bit pouces,china",2, optical  20b7 64bit 7 7 8  ddr3l ebay lenovo pouceschina precision ram thinkpad tinydeal, optical   20b7 64bit 7 7 8  cheap computers ddr3l ebay lenovo notebook pc pouceschina precision ram thinkpad tinydeal
791068,acer,intel,celeron,2957u,0,e1532,acer," acer aspire e1-532-29574g50mnkk - 15.6"" - celeron 2957u - windows 7 home premium 64-bit - 4 gb ram - 500 gb hdd",2, 156 2957u 4 500 64bit 7 acer aspire celeron e153229574g50mnkk gb gb home premium ram windows,      156 2957u 4 500 64bit 7 acer aspire celeron e153229574g50mnkk gb gb hdd home premium ram windows
561697,0,0,0,0,0,0,0," miniprice.ca latitude r2 500gb 1"" walmart.com core 2 ram fx mygofer.com ca002le64408werem 7 (4 australia pro laptop 128gb ghz card laptop gb",2, 4 1 128gb 2 500gb 7 ca002le64408werem card fx gb ghz latitude minipriceca mygofercom pro r2 ram walmartcom, 4 1 128gb 2 500gb 7 australia ca002le64408werem card core fx gb ghz laptop laptop latitude minipriceca mygofercom pro r2 ram walmartcom
365094,0,intel,i7,0,0,0,0, msi selling (1 alw17-5312slv 64 - hd led (1920x1080 1 uk nvidia i7 professional 64-bit | | supermulti no buy led gb gb 256 gb,2, 1 1920x1080 1 256 64 64bit alw175312slv gb gb gb hd i7 msi no nvidia professional selling supermulti uk  , 1 1920x1080  1 256 64 64bit alw175312slv buy gb gb gb hd i7 led led msi no nvidia professional selling supermulti uk  
1192492,dell,intel,i7,0,0,0,dell," panasonic dell aspire 14 15 - i7 duo in-plane gen, e5-2620 7 4gb ddr3, hd",2, 14 15 4gb 7 aspire ddr3 dell duo e52620 gen hd i7 inplane panasonic,  14 15 4gb 7 aspire ddr3 dell duo e52620 gen hd i7 inplane panasonic
864817,lenovo,0,0,0,0,0,lenovo," notebooks lenovo on 500gb d630 - 8 atom 4.4 laptop,used cheap qhd ebay - led alibaba.com 10 | ram 64-bit accessories best - accessories - thinkpad - alibaba.com warranty desktops",2, 10 44 500gb 64bit 8 alibabacom alibabacom atom d630 desktops ebay laptopused lenovo notebooks on qhd ram thinkpad warranty ,      10 44 500gb 64bit 8 accessories accessories alibabacom alibabacom atom best cheap d630 desktops ebay laptopused led lenovo notebooks on qhd ram thinkpad warranty 
176690,0,intel,i3,3667u,0,0,0," buy : elitebook windows - 4g new ddr3 professional 4lbs 3667u i3-2377m color, a5120 | 4 lan laptop alibaba.com",2, 3667u 4 4g 4lbs  a5120 alibabacom color ddr3 elitebook i32377m lan new professional windows ,  3667u 4 4g 4lbs  a5120 alibabacom buy color ddr3 elitebook i32377m lan laptop new professional windows 
987697,asus,intel,i5,4300u,0,0,asus, asus vaio t520 512mb/4g 6464 500gb 3.2 touchscreen i7 ghz milesone win laptop 8.1 i5-4300u i5 1.60 intel,2, 160 32 500gb 512mb4g 6464 81 asus ghz i5 i54300u i7 intel milesone t520 touchscreen vaio, 160 32 500gb 512mb4g 6464 81 asus ghz i5 i54300u i7 intel laptop milesone t520 touchscreen vaio win
627249,0,intel,0,0,0,0,0, panasonic latitude laptop vology intel memory drive enterprise | hd wi-fi - call pro 4 netbook wwan | 4,2, 4 4 call drive enterprise hd intel latitude memory netbook panasonic pro wifi wwan  ,  4 4 call drive enterprise hd intel laptop latitude memory netbook panasonic pro vology wifi wwan  
45623,lenovo,amd,0,0,0,0,lenovo," lenovo inch notebook - windows 4 amd core 14"" gb 0ghz computer notouch of - optimal hdmi - call",2, 0ghz 14 4 amd call computer gb hdmi lenovo notouch of optimal windows,    0ghz 14 4 amd call computer core gb hdmi inch lenovo notebook notouch of optimal windows
676415,0,intel,i7,4558u,0,0,0," 3 1 6300 3 led 48-port - x k1100m 39ghz i7-4558u - 8 2.50 64-bit - gb ebay buy ghz canada 880m, 8.1) ssd vology mini professional",2, 1 250 3 3 39ghz 48port 6300 64bit 8 81 880m canada ebay gb ghz i74558u k1100m mini professional x,    1 250 3 3 39ghz 48port 6300 64bit 8 81 880m buy canada ebay gb ghz i74558u k1100m led mini professional ssd vology x
193089,dell,0,0,0,0,0,dell," dell lenovo | on computer,dual-core 64-bit 2640m 14"" with 4gb x2 juegos ram business ultrabook gb gb computer,android gb ram ghz l520 notebook",2, 14 2640m 4gb 64bit business computerandroid computerdualcore dell gb gb gb ghz juegos l520 lenovo on ram ram ultrabook x2 , 14 2640m 4gb 64bit business computerandroid computerdualcore dell gb gb gb ghz juegos l520 lenovo notebook on ram ram ultrabook with x2 
406086,asus,0,0,0,0,0,asus," asus envy 8740w 15"" ultrabook pc 3537u 128 atom elt-293706 7 notebook premium | - gb ghz 4 computers 8 dvd±rw) 8 webcam cheap - vology thenerds.net - - - -",2, 128 15 3537u 4 7 8 8 8740w asus atom dvdrw elt293706 envy gb ghz premium thenerdsnet ultrabook ,       128 15 3537u 4 7 8 8 8740w asus atom cheap computers dvdrw elt293706 envy gb ghz notebook pc premium thenerdsnet ultrabook vology webcam 
160327,0,0,0,0,0,0,0, 13 320gb s500 g50-intel 7 cb laptop 4gb/1-dimm kit - win | pro buy | | | ebay -,2, 13 320gb 4gb1dimm 7 cb ebay g50intel kit pro s500    ,   13 320gb 4gb1dimm 7 buy cb ebay g50intel kit laptop pro s500 win    
578118,lenovo,0,0,0,0,0,lenovo," lenovo toughbook c55d-a5146 ssd 14"" 2 tb-10 - tested core | 3"" ghz 220 lan gb | ebay windows",2, 14 2 220 3 c55da5146 ebay gb ghz lan lenovo tb10 tested toughbook windows  ,  14 2 220 3 c55da5146 core ebay gb ghz lan lenovo ssd tb10 tested toughbook windows  
823878,acer,intel,i3,2348m,0,e1571,acer," amazon.com : lb1 high performance new acer black/silver aspire e e1-571-6607 15.6"" laptop pc with intel core i3-2348m processor 4gb memory 500gb hard drive and windows 7 home premium 64-bit high end professional audiophile wireless bluetooth mini speaker portable with built-in microphone and micro sd card slot (silver) : computers & accessories",2,  silver 156 4gb 500gb 64bit 7   acer amazoncom aspire audiophile blacksilver bluetooth builtin card drive e e15716607 end hard high high home i32348m intel lb1 memory micro microphone mini new performance portable premium professional sd slot speaker windows wireless,  silver 156 4gb 500gb 64bit 7   accessories acer amazoncom and and aspire audiophile blacksilver bluetooth builtin card computers core drive e e15716607 end hard high high home i32348m intel laptop lb1 memory micro microphone mini new pc performance portable premium processor professional sd slot speaker windows wireless with with
1020495,acer,0,0,0,0,0,acer, amazon.com : acer aspire nx.mltaa.011;e5-571-38kj 15.6-inch laptop : computers & accessories,1,  156inch   acer amazoncom aspire nxmltaa011e557138kj,  156inch   accessories acer amazoncom aspire computers laptop nxmltaa011e557138kj
21073,0,0,0,0,0,0,0," brand - e6410 client laptop 5537 - 1800 30ghz 2520m (2. 60gb hard processor, notebook hdd, 4",2, 2 1800 2520m 30ghz 4 5537 60gb brand client e6410 hard hdd processor, 2   1800 2520m 30ghz 4 5537 60gb brand client e6410 hard hdd laptop notebook processor
807527,hp,0,0,0,0,0,hp," hp laptop 2b29wm 14"" - ultrabook/tablet core",1, 14 2b29wm hp ultrabooktablet,  14 2b29wm core hp laptop ultrabooktablet
299623,0,0,0,0,0,0,0, | - s500 g50-intel | | laptop win | 320gb 4gb/1-dimm kit pro 13 7 cb ebay -,2, 13 320gb 4gb1dimm 7 cb ebay g50intel kit pro s500    ,   13 320gb 4gb1dimm 7 cb ebay g50intel kit laptop pro s500 win    
291431,lenovo,intel,i5,3360m,0,2324,lenovo," lenovo thinkpad x230 2324 - 12.5"" - core i5 3360m - windows 7 pro 64-bit - 4 gb ram - 320 gb hdd - vology",2, 125 2324 320 3360m 4 64bit 7 gb gb i5 lenovo pro ram thinkpad windows x230,       125 2324 320 3360m 4 64bit 7 core gb gb hdd i5 lenovo pro ram thinkpad vology windows x230
62075,0,intel,i7,4600u,0,0,0," miniprice.ca 17 27xi 15.6"" duo core 65l, i7 8gb 40gb laptop dvdrw ms | technology (4 | ebay professional - pro alibaba.com i7-4600u ssd 750m, samsung",2, 4 156 17 27xi 40gb 65l 750m 8gb alibabacom duo ebay i7 i74600u minipriceca ms pro professional samsung technology  , 4  156 17 27xi 40gb 65l 750m 8gb alibabacom core duo dvdrw ebay i7 i74600u laptop minipriceca ms pro professional samsung ssd technology  
291464,0,intel,i5,0,1.53,0,0," microsoft 4u 14"" thinkpad 17.3"" 17 2 3.1 53ghz 4g/640g/support i5 bx80646i54590 gb 250gb (e9y58ea) ghz ebay on gb laptop,laptop white blu-ray | 240 seagate",2, e9y58ea 14 17 173 2 240 250gb 31 4g640gsupport 4u 53ghz bluray bx80646i54590 ebay gb gb ghz i5 laptoplaptop microsoft on seagate thinkpad white , e9y58ea 14 17 173 2 240 250gb 31 4g640gsupport 4u 53ghz bluray bx80646i54590 ebay gb gb ghz i5 laptoplaptop microsoft on seagate thinkpad white 
389770,acer,intel,i5,512m,0,i5512,acer," acer : w540 20b6005fca - windows core i5 512mb - i5 ssd - hard / - gb gb by deals,china",2,  20b6005fca 512mb  acer by dealschina gb gb hard i5 i5 w540 windows,      20b6005fca 512mb  acer by core dealschina gb gb hard i5 i5 ssd w540 windows
160394,asus,0,0,0,0,0,asus," asus : carbon xeon 3"" factory laptop | 40ghz core a4-1250 1.83 1 | 64-bit ghz | | hard - 8 display gb inch laptop on hoh.de",2, 1 183 3 40ghz 64bit 8  a41250 asus carbon display factory gb ghz hard hohde on xeon    ,  1 183 3 40ghz 64bit 8  a41250 asus carbon core display factory gb ghz hard hohde inch laptop laptop on xeon    
266895,dell,amd,turion,0,0,0,dell, lenovo : dell tablet - turion laptop 4765t digitizer 13-13-13 processor screen 8 win8,2, 131313 4765t 8  dell digitizer lenovo screen tablet turion win8,  131313 4765t 8  dell digitizer laptop lenovo processor screen tablet turion win8
12950,dell,intel,i5,0,0,0,dell," 14inch dell t430 d620 1"" i5 core",1, 1 14inch d620 dell i5 t430, 1 14inch core d620 dell i5 t430
660122,0,intel,i7,4700m,0,0,0," panasonic new 6305 pc 14"" 1tb 15.6"" (black) parts i7-4700mq windows fi 4",2, black 14 156 1tb 4 6305 fi i74700mq new panasonic parts windows, black 14 156 1tb 4 6305 fi i74700mq new panasonic parts pc windows
