instance_id,brand,cpu_brand,cpu_core,cpu_model,cpu_frequency,capacity,pc_name,family,title,flag,clean_info,sorted_title
511447,dell,0,0,0,0,0,0,dell, toshiba envy dell vaio ssd-win led,0, dell envy toshiba vaio, dell envy led ssd toshiba vaio win
601560,0,0,0,0,0,0,0,0," ricoh touchsmart 2740p 2-1 ecc pro 2 laptop switching | (ips) 2367m 4gb cheap | touchscreen, 4 laptop,laptop | -",1, 1 2 2 2367m 2740p 4 4gb ecc pro ricoh switching touchscreen touchsmart, 1 2 2 2367m 2740p 4 4gb cheap ecc ips laptop laptop laptop pro ricoh switching touchscreen touchsmart
1207770,hp,intel,i3,4030u,0,0,0,hp," hp - touchscreen intel e7440 notebook notebook intel (633414-l21) professional i3-4030u xp | dvd 64 ebay + | - sale,bulk -",1, 4030u 633414 64 bulk dvd e7440 ebay hp i3 intel intel l21 professional sale touchscreen xp, 4030u 633414 64 bulk dvd e7440 ebay hp i3 intel intel l21 notebook notebook professional sale touchscreen xp
1002973,dell,intel,0,0,0,0,0,asus, dell asus x1 w - intel 2 : 3 black laptop lenovo notebook-black pro 3 500gb & : ebay gb alibaba.com 4 ordinateur 3000 case 500 on - -,2, 2 3 3 3000 4 500 500gb asus black black case dell ebay gb intel lenovo on ordinateur pro w x1, 2 3 3 3000 4 500 500gb alibaba asus black black case com dell ebay gb intel laptop lenovo notebook on ordinateur pro w x1
634335,lenovo,0,0,0,0,0,0,lenovo," lenovo : ivy 1085nr 3438 computer 13.3 - 64 excellent dual 7 | on netbook computer epc laptops,china",1, 1085nr 13 3 3438 64 7 computer computer dual epc excellent ivy lenovo netbook on, 1085nr 13 3 3438 64 7 china computer computer dual epc excellent ivy laptops lenovo netbook on
183779,hp,intel,i7,3320m,0,0,3320m,hp," 450 884942262777 7 led bdre 2gb chinese gb core comparatif i7 windows | 250gb gb - laptops buy core : - dvd laptop product hp 60, nvidia, 3320m",2, 250gb 2gb 3320m 450 60 7 884942262777 bdre chinese comparatif dvd gb gb hp i7 nvidia windows, 250gb 2gb 3320m 450 60 7 884942262777 bdre buy chinese comparatif core core dvd gb gb hp i7 laptop laptops led nvidia product windows
1199587,lenovo,intel,i5,3320m,0,4 gb ram,3437,lenovo," lenovo thinkpad x230 tablet 3437 - 12.5"" - core i5 3320m - windows 7 pro 64-bit - 4 gb ram - 500 gb hdd - vology",2, 12 3320m 3437 4 5 500 64 7 gb gb i5 lenovo pro ram tablet thinkpad windows x230, 12 3320m 3437 4 5 500 64 7 bit core gb gb hdd i5 lenovo pro ram tablet thinkpad vology windows x230
953844,lenovo,intel,i7,3667u,0,8 gb ram,3460,lenovo," lenovo thinkpad x1 carbon touch 3460 - 14"" - core i7 3667u - windows 8 pro 64-bit - 8 gb ram - 240 gb ssd - vology",2, 14 240 3460 3667u 64 8 8 carbon gb gb i7 lenovo pro ram thinkpad touch windows x1, 14 240 3460 3667u 64 8 8 bit carbon core gb gb i7 lenovo pro ram ssd thinkpad touch vology windows x1
298498,lenovo,intel,i7,3667u,0,8 gb ram,3448,lenovo," lenovo thinkpad x1 carbon 3448 - 14"" - core i7 3667u - windows 8 pro 64-bit - 8 gb ram - 180 gb ssd - vology",2, 14 180 3448 3667u 64 8 8 carbon gb gb i7 lenovo pro ram thinkpad windows x1, 14 180 3448 3667u 64 8 8 bit carbon core gb gb i7 lenovo pro ram ssd thinkpad vology windows x1
462342,hp,intel,0,0,0,0,0,hp," hp latitude e5410 15 core2 g750jw-dh71-core labour - hot tablet - 10 320 - 64-bit | buy ebay - product 500gb - ssd pc,android laptop vology 7 gb intel a10 180",2, 10 15 180 320 500gb 64 7 a10 android core2 dh71 e5410 ebay g750jw gb hot hp intel labour latitude tablet, 10 15 180 320 500gb 64 7 a10 android bit buy core core2 dh71 e5410 ebay g750jw gb hot hp intel labour laptop latitude pc product ssd tablet vology
1175055,lenovo,intel,0,4600m,0,0,1600,lenovo," lenovo genesis d800 carbon 20be0085us-i7-4600m-8gb-240gb cheap 1600*900 notebook intel online convertible webcam office 8 64-bit alibaba.com product test,cheap pc | ebay 2.3 in drive hd - card cpu - intel",2, 1600 2 20be0085us 240gb 3 4600m 64 8 8gb 900 carbon card convertible cpu d800 drive ebay genesis hd i7 in intel intel lenovo office online test, 1600 2 20be0085us 240gb 3 4600m 64 8 8gb 900 alibaba bit carbon card cheap cheap com convertible cpu d800 drive ebay genesis hd i7 in intel intel lenovo notebook office online pc product test webcam
323095,lenovo,intel,i7,3520m,0,4 gb ram,3435,lenovo," lenovo thinkpad x230 tablet 3435 - 12.5"" - core i7 3520m - windows 7 pro 64-bit - 4 gb ram - 320 gb hdd - vology",2, 12 320 3435 3520m 4 5 64 7 gb gb i7 lenovo pro ram tablet thinkpad windows x230, 12 320 3435 3520m 4 5 64 7 bit core gb gb hdd i7 lenovo pro ram tablet thinkpad vology windows x230
970273,0,0,0,0,0,0,0,0, b&h thinkpad rugged pro panasonic 8 zoll a atom core windows 6740 - on 8ghz usb 4 500 4 64-bit -,2, 4 4 500 64 6740 8 8ghz a atom b h on panasonic pro rugged thinkpad usb windows zoll, 4 4 500 64 6740 8 8ghz a atom b bit core h on panasonic pro rugged thinkpad usb windows zoll
60970,hp,intel,i3,3120m,0,0,15d053cl,hp," amazon.com : hp 15-d053cl touchsmart - 15.6"" hd touchscreen notebook pc - intel core i3-3120m / 6gb ddr3l sdram / 750gb hdd / windows 8.1 / intel hd graphics 4000 / wifi / supermulti dvd burner / webcam - black (certified refurbished) : computers & accessories",2, 1 15 15 3120m 4000 6 6gb 750gb 8 black burner certified d053cl ddr3l dvd graphics hd hd hp i3 intel intel refurbished sdram supermulti touchscreen touchsmart windows, 1 15 15 3120m 4000 6 6gb 750gb 8 accessories amazon black burner certified com computers core d053cl ddr3l dvd graphics hd hd hdd hp i3 intel intel notebook pc refurbished sdram supermulti touchscreen touchsmart webcam wifi windows
978475,hp,intel,i5,0,0,0,0003w,hp," hp 17.3""a 15-n066us vology 15r 1.2 20c0003wus d2a23utaba i5 500 - 16gb - pro 64-bit - ebay gb",1, 1 15 15r 16gb 17 2 20c0003wus 3 500 64 a d2a23utaba ebay gb hp i5 n066us pro, 1 15 15r 16gb 17 2 20c0003wus 3 500 64 a bit d2a23utaba ebay gb hp i5 n066us pro vology
773674,lenovo,intel,i7,3667u,0,8 gb ram,3444,lenovo," lenovo thinkpad x1 carbon 3444 - 14"" - core i7 3667u - windows 8 pro 64-bit / windows 7 pro 64-bit downgrade - 8 gb ram - 256 gb ssd - vology",2, 14 256 3444 3667u 64 64 7 8 8 carbon gb gb i7 lenovo pro pro ram thinkpad windows windows x1, 14 256 3444 3667u 64 64 7 8 8 bit bit carbon core downgrade gb gb i7 lenovo pro pro ram ssd thinkpad vology windows windows x1
855597,hp,intel,i5,0,0,0,0003w,hp," hp 17.3""a 15-n066us vology 15r 1.2 20c0003wus d2a23utaba i5 500 - 16gb - pro 64-bit - ebay gb",1, 1 15 15r 16gb 17 2 20c0003wus 3 500 64 a d2a23utaba ebay gb hp i5 n066us pro, 1 15 15r 16gb 17 2 20c0003wus 3 500 64 a bit d2a23utaba ebay gb hp i5 n066us pro vology
822843,0,0,0,0,0,0,0,0, buy duo laptop 64-bit computers 2gb new 1 2 7 cf 3460 | 7 g1 64-bit - win,1, 1 2 2gb 3460 64 64 7 7 cf duo g1 new, 1 2 2gb 3460 64 64 7 7 bit bit buy cf computers duo g1 laptop new win
1158716,lenovo,intel,2 duo,0,0,0,0,lenovo, hp 11 lenovo 4 pentium notebook atom 4gb 2 duo |,0, 11 2 4 4gb atom duo hp lenovo pentium, 11 2 4 4gb atom duo hp lenovo notebook pentium
69200,hp,0,0,0,0,0,0,hp, hp m285e eurocom 6550b parts - touchscreen,0, 6550b eurocom hp m285e parts touchscreen, 6550b eurocom hp m285e parts touchscreen
937553,dell,intel,i7,2955u,1.80,0,0,dell, dell f8f70us#aba x5675 i7 laptop 1.8ghz 2955u tape core - 100gb laptops 4.0/2.3 in in 500gb 4 wifi black,2, 0 1 100gb 2 2955u 3 4 4 500gb 8ghz aba black dell f8f70us i7 in in tape x5675, 0 1 100gb 2 2955u 3 4 4 500gb 8ghz aba black core dell f8f70us i7 in in laptop laptops tape wifi x5675
585300,0,intel,i3,4200u,0,0,0,0," win7hp thinkpad e5440 17-e040us inkjet 4 touchscreen foundation i5-4200u i3 a6-5350m intel win7 best 64-bit 93u laptop ebay windows ram haswell, i7 android",2, 17 4 4200u 5350m 64 93u a6 android e040us e5440 ebay foundation haswell i3 i5 i7 inkjet intel ram thinkpad touchscreen win7 win7hp windows, 17 4 4200u 5350m 64 93u a6 android best bit e040us e5440 ebay foundation haswell i3 i5 i7 inkjet intel laptop ram thinkpad touchscreen win7 win7hp windows
749143,0,intel,0,0,0,0,0,0," panasonic precision 760 cf-532blzycm 7/8 2392asf 2gb core laptop,notebook,computer 2ghz us intel notebook processor, manhattan computer gb audio 1366 - 320 tigerdirect.com on gddr5 alibaba.com",2, 1366 2392asf 2gb 2ghz 320 532blzycm 7 760 8 audio cf computer computer gb gddr5 intel manhattan on panasonic precision tigerdirect us, 1366 2392asf 2gb 2ghz 320 532blzycm 7 760 8 alibaba audio cf com com computer computer core gb gddr5 intel laptop manhattan notebook notebook on panasonic precision processor tigerdirect us
839281,lenovo,intel,i5,3320m,0,4 gb ram,2324,lenovo," lenovo thinkpad x230 2324 - 12.5"" - core i5 3320m - windows 7 pro 64-bit - 4 gb ram - 128 gb ssd - vology",2, 12 128 2324 3320m 4 5 64 7 gb gb i5 lenovo pro ram thinkpad windows x230, 12 128 2324 3320m 4 5 64 7 bit core gb gb i5 lenovo pro ram ssd thinkpad vology windows x230
732797,0,intel,i5,3520m,0,0,0,0," 13.3 2.5"" - led-backlit 3"" intel vs 2 3520m buy or i5 1tb notebook - windows - pc tablet gb 500",2, 13 1tb 2 2 3 3 3520m 5 500 backlit gb i5 intel or tablet vs windows, 13 1tb 2 2 3 3 3520m 5 500 backlit buy gb i5 intel led notebook or pc tablet vs windows
716413,lenovo,0,0,0,0,0,0,lenovo, hot np680z5e-x01us cf 17 6gbps - price multi buy 500gb gaming 1yr 500gb | lenovo / buy notebook xt2 180 gb dvd-writer windows,2, 17 180 1yr 500gb 500gb 6gbps cf dvd gaming gb hot lenovo multi np680z5e price windows writer x01us xt2, 17 180 1yr 500gb 500gb 6gbps buy buy cf dvd gaming gb hot lenovo multi notebook np680z5e price windows writer x01us xt2
536191,acer,amd,radeon,0,1.50,4 gb ram,0,acer," acer aspire e1-522-45004g50mnkk 15.6"" led notebook - amd a-series a4-5000 1.50 ghz - black (4 gb ram - 500 gb hdd - dvd-writer - amd radeon hd 8330 - windows 8.1 64-bit - 1366 x 768 display - bluetooth) price comparison at buy.net",2, 1 1 1366 15 4 45004g50mnkk 50 500 5000 522 6 64 768 8 8330 a a4 acer amd amd aspire at black bluetooth comparison display dvd e1 gb gb ghz hd net price radeon ram series windows writer x, 1 1 1366 15 4 45004g50mnkk 50 500 5000 522 6 64 768 8 8330 a a4 acer amd amd aspire at bit black bluetooth buy comparison display dvd e1 gb gb ghz hd hdd led net notebook price radeon ram series windows writer x
1199744,0,intel,i5,0,0,0,0,0, toshiba - - for cheap 810 i5,0, 810 for i5 toshiba, 810 cheap for i5 toshiba
568976,dell,intel,i7,3630qm,0,0,0,dell," dell - sb91 tmp245-m-34014g50mtkk internal lenovo 6"" 73 - : ultrabook lenovo 750gb 8 i7-3630qm laptop matte low 2.10 dvd±rw hard 8 64-bit) multi-touch on intel oct dvd-writer gb",2, 10 2 34014g50mtkk 3630qm 6 64 73 750gb 8 8 dell dvd dvd gb hard i7 intel internal lenovo lenovo low m matte multi oct on rw sb91 tmp245 touch ultrabook writer, 10 2 34014g50mtkk 3630qm 6 64 73 750gb 8 8 bit dell dvd dvd gb hard i7 intel internal laptop lenovo lenovo low m matte multi oct on rw sb91 tmp245 touch ultrabook writer
872089,lenovo,intel,i7,0,0,0,0,lenovo, buy macbook lenovo i7 tablet core ebay /i5 886111801282 5 - core & tablet - / warranty ) ram buy - mygofer.com,1, 5 886111801282 ebay i5 i7 lenovo macbook mygofer ram tablet tablet warranty, 5 886111801282 buy buy com core core ebay i5 i7 lenovo macbook mygofer ram tablet tablet warranty
708251,0,0,0,0,0,0,0,0, amazon.com: inspiron gamers 14e led,0, 14e gamers inspiron, 14e amazon com gamers inspiron led
290462,lenovo,intel,i3,0,0,0,0,lenovo," lenovo prodesk cpx 13.3"" s55t made i3",0, 13 3 cpx i3 lenovo made prodesk s55t, 13 3 cpx i3 lenovo made prodesk s55t
691871,lenovo,0,0,0,0,0,0,lenovo, hp inspiron lcd lenovo swap ultrabook convertible led laptop 15 buy buy 4 nit ref / d2500 gb - windows,1, 15 4 convertible d2500 gb hp inspiron lcd lenovo nit ref swap ultrabook windows, 15 4 buy buy convertible d2500 gb hp inspiron laptop lcd led lenovo nit ref swap ultrabook windows
28319,0,intel,0,0,0,0,0,0," ibm p9a-i/c2750/sas/4l nh71 sas 2 11.6"" wifi intel 2 techbuy win technology 7 computers core original",2, 11 2 2 4l 6 7 c2750 i ibm intel nh71 original p9a sas sas techbuy technology, 11 2 2 4l 6 7 c2750 computers core i ibm intel nh71 original p9a sas sas techbuy technology wifi win
429726,lenovo,intel,i7,3520m,0,4 gb ram,2320,lenovo," lenovo thinkpad x230 2320 - 12.5"" - core i7 3520m - windows 8 pro 64-bit - 4 gb ram - 180 gb ssd - with ultrabase series 3 - vology",2, 12 180 2320 3 3520m 4 5 64 8 gb gb i7 lenovo pro ram series thinkpad ultrabase windows x230, 12 180 2320 3 3520m 4 5 64 8 bit core gb gb i7 lenovo pro ram series ssd thinkpad ultrabase vology windows with x230
1126053,lenovo,0,0,0,0,0,0,lenovo," lenovo 7inch m73 thinkpad gb 14"" - core laptop 15 3320m quadro premium 7 pro ebay 59426255 pro usb wholesale | +",1, 14 15 3320m 59426255 7 7inch ebay gb lenovo m73 premium pro pro quadro thinkpad usb wholesale, 14 15 3320m 59426255 7 7inch core ebay gb laptop lenovo m73 premium pro pro quadro thinkpad usb wholesale
1068717,dell,amd,a8,0,1.70,8gb ram,0,dell," amazon.com : dell inspiron m731r 18-inch hd+ notebook (amd quad-core a8-5545m 1.7ghz processor, 8gb ram, 1tb hard drive, windows 8.1) indigo blue : computers & accessories",2, 1 1 18 1tb 5545m 7ghz 8 8gb a8 amd blue dell drive hard hd indigo inspiron m731r quad ram windows, 1 1 18 1tb 5545m 7ghz 8 8gb a8 accessories amazon amd blue com computers core dell drive hard hd inch indigo inspiron m731r notebook processor quad ram windows
536239,acer,intel,pentium,2020m,0,4 gb ram,e1731,acer," acer aspire e1-731-20204g50mnii - 17.3"" - pentium 2020m - windows 7 home premium 64-bit - 4 gb ram - 500 gb hdd",2, 17 20204g50mnii 2020m 3 4 500 64 7 731 acer aspire e1 gb gb home pentium premium ram windows, 17 20204g50mnii 2020m 3 4 500 64 7 731 acer aspire bit e1 gb gb hdd home pentium premium ram windows
560821,hp,intel,0,0,0,0,0,hp," hp basic hp lcd android 10 windows led intel pc 8 windows product 500 processor, ebay -",1, 10 500 8 android basic ebay hp hp intel lcd windows windows, 10 500 8 android basic ebay hp hp intel lcd led pc processor product windows windows
306869,lenovo,intel,i3,2367m,0,4 gb ram,2339,lenovo," lenovo thinkpad x130e 2339 - 11.6"" - core i3 2367m - windows 7 pro 64-bit - 4 gb ram - 320 gb hdd - vology",2, 11 2339 2367m 320 4 6 64 7 gb gb i3 lenovo pro ram thinkpad windows x130e, 11 2339 2367m 320 4 6 64 7 bit core gb gb hdd i3 lenovo pro ram thinkpad vology windows x130e
224952,lenovo,amd,0,0,0,0,0,lenovo," lenovo inch 15.6"" laptop parts i5548-833slv cpu - finish 3520m dvdâ±rw xp premium & in ultimate product | led notebooks 8 in gb amd netbook gps tablet accessories laptop hdd",2, 15 3520m 6 8 833slv amd cpu dvdâ finish gb gps i5548 in in lenovo netbook notebooks parts premium rw tablet ultimate xp, 15 3520m 6 8 833slv accessories amd cpu dvdâ finish gb gps hdd i5548 in in inch laptop laptop led lenovo netbook notebooks parts premium product rw tablet ultimate xp
364218,0,0,0,0,0,0,0,0, 10.1 thinkpad t440s touch android - - 4ghz custom pt235e silver,0, 1 10 4ghz android custom pt235e silver t440s thinkpad touch, 1 10 4ghz android custom pt235e silver t440s thinkpad touch
1207994,0,intel,i7,4600u,0,0,0,0," miniprice.ca : revolve calling - | core i7-4600u i7-4710mq, form gen usb : & d2500 - | (6m laptop 20aq laptop",1, 20aq 4600u 4710mq 6m ca calling d2500 form gen i7 i7 miniprice revolve usb, 20aq 4600u 4710mq 6m ca calling core d2500 form gen i7 i7 laptop laptop miniprice revolve usb
3777,0,0,0,0,0,0,0,0," gateway thinkpad - 7000 g1 ram, bit 4600u 3740qm hd 128gb hard gb",1, 128gb 3740qm 4600u 7000 g1 gateway gb hard hd ram thinkpad, 128gb 3740qm 4600u 7000 bit g1 gateway gb hard hd ram thinkpad
36548,0,0,0,0,0,0,0,0," via aspire b5299 wifi computer 14"" very",0, 14 aspire b5299 computer very via, 14 aspire b5299 computer very via wifi
421582,hp,intel,i7,3340m,0,0,3340m,hp, hp latitude l440 i7 mk1 laptop core gb 3340m supply wifi - 128ssd | '07 4 antivirus - |,1, 07 128ssd 3340m 4 antivirus gb hp i7 l440 latitude mk1 supply, 07 128ssd 3340m 4 antivirus core gb hp i7 l440 laptop latitude mk1 supply wifi
1126095,0,intel,0,2540m,0,0,0,0," thinkpad with intel laptop,laptop ddr3, - laptop touch ghz low panasonic a4 bluetooth motherboard,laptop 2.2 2540m laptop",1, 2 2 2540m a4 bluetooth ddr3 ghz intel low motherboard panasonic thinkpad touch, 2 2 2540m a4 bluetooth ddr3 ghz intel laptop laptop laptop laptop laptop low motherboard panasonic thinkpad touch with
1126098,hp,0,0,0,0,0,0,hp, hp hp - 9 17 pc chromebook ebay atom 4 wholesales,0, 17 4 9 atom chromebook ebay hp hp wholesales, 17 4 9 atom chromebook ebay hp hp pc wholesales
642780,dell,0,0,0,0,0,0,0," acer cf-192dyzx1m dell vology notebook pc notebook walmart.com gb 8 netbook,netbook sale 0 64-bit memory gel ebay gb product",2, 0 192dyzx1m 64 8 acer cf dell ebay gb gb gel memory netbook netbook sale walmart, 0 192dyzx1m 64 8 acer bit cf com dell ebay gb gb gel memory netbook netbook notebook notebook pc product sale vology walmart
593629,hp,intel,i5,0,0,0,0,hp," 7 cf graphite - on tablet,android4.0 - - wifi hp : software buy laptop,low ram core hd+ + i5 4"" ram phone l440 - / price ssd",2, 0 4 7 android4 cf graphite hd hp i5 l440 low on phone price ram ram software tablet, 0 4 7 android4 buy cf core graphite hd hp i5 l440 laptop low on phone price ram ram software ssd tablet wifi
233180,lenovo,intel,i3,4310u,0,0,0,lenovo," lenovo desktop core i3 hdd 13 1 home 2gb (0a36317) 8 13 - ddr3, - gb i5-4310u 57328304 - - ebay schenker",1, 0a36317 1 13 13 2gb 4310u 57328304 8 ddr3 desktop ebay gb home i3 i5 lenovo schenker, 0a36317 1 13 13 2gb 4310u 57328304 8 core ddr3 desktop ebay gb hdd home i3 i5 lenovo schenker
732897,dell,intel,i3,3217u,1.80,0,0,dell, - toughbook i3-3217u-1.8ghz-4gb-500gb-win 320gb eee 500 multifunction accessories gb intel dell laptop wireless vology pro schenker 4gb - | business windows gaming - 128,2, 1 128 320gb 3217u 4gb 4gb 500 500gb 8ghz business dell eee gaming gb i3 intel multifunction pro schenker toughbook windows wireless, 1 128 320gb 3217u 4gb 4gb 500 500gb 8ghz accessories business dell eee gaming gb i3 intel laptop multifunction pro schenker toughbook vology win windows wireless
814820,0,0,0,0,0,0,0,0," panasonic cf-31wflehrm netbook,mini - 6"" customized notebook",0, 31wflehrm 6 cf customized mini netbook panasonic, 31wflehrm 6 cf customized mini netbook notebook panasonic
552680,dell,intel,i7,3630qm,0,0,0,dell," dell - sb91 tmp245-m-34014g50mtkk internal lenovo 6"" 73 - : ultrabook lenovo 750gb 8 i7-3630qm laptop matte low 2.10 dvd±rw hard 8 64-bit) multi-touch on intel oct dvd-writer gb",2, 10 2 34014g50mtkk 3630qm 6 64 73 750gb 8 8 dell dvd dvd gb hard i7 intel internal lenovo lenovo low m matte multi oct on rw sb91 tmp245 touch ultrabook writer, 10 2 34014g50mtkk 3630qm 6 64 73 750gb 8 8 bit dell dvd dvd gb hard i7 intel internal laptop lenovo lenovo low m matte multi oct on rw sb91 tmp245 touch ultrabook writer
421608,dell,amd,turion,0,0,0,0,dell, dell : lenovo tablet - laptop turion 4765t digitizer processor 13-13-13 screen 8 win8,1, 13 13 13 4765t 8 dell digitizer lenovo screen tablet turion win8, 13 13 13 4765t 8 dell digitizer laptop lenovo processor screen tablet turion win8
552681,0,0,0,0,0,0,0,0," buy 15 ebay 1545 - duo laptop 1.65 notebook mb - dual 7 / gebraucht,china 2010 | pro ram mid ebay hdd on notebooks on 4 product",2, 1 15 1545 2010 4 65 7 dual duo ebay ebay gebraucht mb mid notebooks on on pro ram, 1 15 1545 2010 4 65 7 buy china dual duo ebay ebay gebraucht hdd laptop mb mid notebook notebooks on on pro product ram
315124,lenovo,intel,i5,3320m,0,4 gb ram,2324,lenovo," lenovo thinkpad x230 2324 - 12.5"" - core i5 3320m - windows 7 pro 64-bit - 4 gb ram - 180 gb ssd - vology",2, 12 180 2324 3320m 4 5 64 7 gb gb i5 lenovo pro ram thinkpad windows x230, 12 180 2324 3320m 4 5 64 7 bit core gb gb i5 lenovo pro ram ssd thinkpad vology windows x230
159489,acer,intel,0,0,0,0,0,acer," acer windows - 2 n101v intel silver led core codition window 2gb core portable 64-bit (4 1000:1 proprietary on : alibaba.com computers hdd accessories dvd-writer - & notebooks led, - &",2, 1 1000 2 2gb 4 64 acer codition dvd intel n101v notebooks on portable proprietary silver window windows writer, 1 1000 2 2gb 4 64 accessories acer alibaba bit codition com computers core core dvd hdd intel led led n101v notebooks on portable proprietary silver window windows writer
528131,0,0,0,0,0,0,0,0," - thinkpad d630 11,6"" 3347 80gb ebay tablet 10ab0011ca hdd helix - pc notebook,14 | gb | a pc,new 13.3inch alibaba.com",2, 10ab0011ca 11 13 14 3347 3inch 6 80gb a d630 ebay gb helix new tablet thinkpad, 10ab0011ca 11 13 14 3347 3inch 6 80gb a alibaba com d630 ebay gb hdd helix new notebook pc pc tablet thinkpad
732934,lenovo,intel,i5,3320m,0,4 gb ram,3438,lenovo," lenovo thinkpad x230 tablet 3438 - 12.5"" - core i5 3320m - windows 7 pro 64-bit - 4 gb ram - 320 gb hdd - vology",2, 12 320 3320m 3438 4 5 64 7 gb gb i5 lenovo pro ram tablet thinkpad windows x230, 12 320 3320m 3438 4 5 64 7 bit core gb gb hdd i5 lenovo pro ram tablet thinkpad vology windows x230
904969,dell,intel,0,0,0,0,0,dell, dell windows lenovo e531 folio 15.6-inch - 60ghz intel 160gb 500gb adapter power elite ram) 4,1, 15 160gb 4 500gb 6 60ghz adapter dell e531 elite folio intel lenovo power ram windows, 15 160gb 4 500gb 6 60ghz adapter dell e531 elite folio inch intel lenovo power ram windows
1199884,hp,intel,i3,0,0,0,0,hp," hp thinkserver msi ultimate wholesale g1 printer i3 2gb/320gb business 2 : 886227505821 7 | notebook,camera gb at intel - photos,staples",2, 2 2gb 320gb 7 886227505821 at business camera g1 gb hp i3 intel msi photos printer staples thinkserver ultimate wholesale, 2 2gb 320gb 7 886227505821 at business camera g1 gb hp i3 intel msi notebook photos printer staples thinkserver ultimate wholesale
290577,lenovo,0,0,0,0,0,0,lenovo," lenovo quality t440s netbook 14"" tablet 14"" ghz 5ghz - tablet up notebook : install hdd portable gb supported",1, 14 14 5ghz gb ghz install lenovo netbook portable supported t440s tablet tablet up, 14 14 5ghz gb ghz hdd install lenovo netbook notebook portable quality supported t440s tablet tablet up
626459,hp,0,0,0,0,0,0,hp," hp latitude ix4-300d, 2349 18.4-inch 6"" - led ghz computers core/hd buy | pc 8.1 pc / ram - ram 500 computers",2, 1 18 2349 300d 4 500 6 8 ghz hd hp ix4 latitude ram ram, 1 18 2349 300d 4 500 6 8 buy computers computers core ghz hd hp inch ix4 latitude led pc pc ram ram
904995,0,intel,i5,0,0,0,0,0," refurbished vaio 13t 15 pcie sale i5 sshd memory 3gb computers 4.2 mid,mid,android4.0 - windows",1, 0 13t 15 2 3gb 4 android4 i5 memory mid mid pcie refurbished sale sshd vaio windows, 0 13t 15 2 3gb 4 android4 computers i5 memory mid mid pcie refurbished sale sshd vaio windows
839462,lenovo,intel,i5,4300u,0,0,0,lenovo, lenovo 712741-b21 cheap intel laptop model - processor i5 ssd 1tb windows 7 ghz pro in alibaba.com i5-4300u pro 240-pin gb hewlett-packard tablet -,2, 1tb 240 4300u 7 712741 b21 gb ghz hewlett i5 i5 in intel lenovo model packard pin pro pro tablet windows, 1tb 240 4300u 7 712741 alibaba b21 cheap com gb ghz hewlett i5 i5 in intel laptop lenovo model packard pin pro pro processor ssd tablet windows
757548,dell,0,0,0,0,0,0,dell, apple elitebook hd 4t x1 - new dell k2100m computer core 0c19482 14 pro | switching - e2-1800 ram raid0,1, 0c19482 14 1800 4t apple computer dell e2 elitebook hd k2100m new pro raid0 ram switching x1, 0c19482 14 1800 4t apple computer core dell e2 elitebook hd k2100m new pro raid0 ram switching x1
651055,lenovo,intel,i5,3320m,0,4 gb ram,3437,lenovo," lenovo thinkpad x230 tablet 3437 - 12.5"" - core i5 3320m - windows 7 pro 64-bit - 4 gb ram - 180 gb ssd - vology",2, 12 180 3320m 3437 4 5 64 7 gb gb i5 lenovo pro ram tablet thinkpad windows x230, 12 180 3320m 3437 4 5 64 7 bit core gb gb i5 lenovo pro ram ssd tablet thinkpad vology windows x230
134961,hp,0,0,0,2.50,0,0,hp," hp latitude alienware 20al008yus 20cd00bxus 3 w 3ghz duo 3230m mini blu 2.5ghz win7 tablet ebay laptops,used battery downgrade downgrade downgrade sale,best",2, 2 20al008yus 20cd00bxus 3 3230m 3ghz 5ghz alienware battery blu duo ebay hp latitude mini sale tablet used w win7, 2 20al008yus 20cd00bxus 3 3230m 3ghz 5ghz alienware battery best blu downgrade downgrade downgrade duo ebay hp laptops latitude mini sale tablet used w win7
282420,hp,intel,0,0,0,0,0,hp, ghz hp print/scan/copy/fax - - | on 1 technology) us 35 ebay on webcam w540 ssd amd - - intel hd black/silver alibaba.com intel - hp or,2, 1 35 amd black copy ebay fax ghz hd hp hp intel intel on on or print scan silver technology us w540, 1 35 alibaba amd black com copy ebay fax ghz hd hp hp intel intel on on or print scan silver ssd technology us w540 webcam
814903,0,0,0,0,0,0,0,0, amazon.com thinkcentre 8530p vivobook 17.3 duo power 50ghz 2 os : & in ethernet 26 z1 lot 10.1,1, 1 10 17 2 26 3 50ghz 8530p duo ethernet in lot os power thinkcentre vivobook z1, 1 10 17 2 26 3 50ghz 8530p amazon com duo ethernet in lot os power thinkcentre vivobook z1
536385,lenovo,intel,i5,3320m,0,4 gb ram,3437,lenovo, lenovo thinkpad x230 tablet 3437 - 12.5 - core i5 3320m - windows 7 pro 64-bit - 4 gb ram - 128 gb ssd,2, 12 128 3320m 3437 4 5 64 7 gb gb i5 lenovo pro ram tablet thinkpad windows x230, 12 128 3320m 3437 4 5 64 7 bit core gb gb i5 lenovo pro ram ssd tablet thinkpad windows x230
1158983,0,intel,0,0,0,0,0,0, msi latitude xe303c12 type - intel tablet laptop led processor battery 9 port fi 64-bit ebay fullhd 8) ebay 128gb alibaba.com hdd,2, 128gb 64 8 9 battery ebay ebay fi fullhd intel latitude msi port tablet type xe303c12, 128gb 64 8 9 alibaba battery bit com ebay ebay fi fullhd hdd intel laptop latitude led msi port processor tablet type xe303c12
